Id,Number,Category,Comment,Readability&Maintainability,Functionality,Design,Questions,Responses,NotUseful
271318546,295,Issue,Bumping this because it's pretty old.I'm thinking it would make sense to close this in lieu of a new ticket referencing this and suggesting the documentation changes that came from 's comment: Let me know if that's the right approach here; I'm happy to write up the new ticket.,,,,,,
271433830,295,Issue,"yeah, let's just document it rather than trying to be too clever here. Happy to discuss in a new issue.",,,,,,
31902703,294,Issue,We must have this! Will get cracking on this tonight :dancer:,,,,,,
31735700,293,Issue,Citation: (v=vs.110).aspxThanks for spotting this.![],,,,,,
31700579,291,Issue,Hey yo  can I merge this in?,,,,,,
31701538,291,Issue,![],,,,,,
31793052,290,Issue,This is ready for review. Just waiting for #293 so I can remove `Skip` on a few tests.cc,,,,,,
31803188,290,Issue,"oops, I meant to merge that in last night. Done!",,,,,,
31803702,290,Issue,"Sweeet, I'll update the skipped tests tonight :grinning:",,,,,,
31811605,290,Issue,"Dun, and ready for review :sparkles:",,,,,,
31826796,290,Issue,Didn't quite get all lines down to 80'ish...but should be better now....even an extra one in the Search Code tests...ooops..:grin:,,,,,,
31894495,290,Issue,"Didn't quite get all lines down to 80'ish...but should be better now.That's why I said ""or thereabouts"" :grinning: - much more easier to read now.The changes look great, just curious if we can make the tests a bit more robust...",,,,,,
31910590,290,Issue,"While testing this, I found that the query should be formatted like `q=searchterm+params` but the code currently does `q=searchterm params`, I have updated the code to:I just want to check if that is an acceptable solution.",,,,,,
31911521,290,Issue,![94]cc,,,,,,
31916224,290,Issue,:thumbsup:  with that suggestion,,,,,,
31916769,290,Issue,"Alright. I'll admit it, there was probably no good reason for using `StartsWith` and `Contains` instead of hard coded strings :disappointed: ...have refactored to use hard coded strings instead.",,,,,,
31917190,290,Issue,"Alright. I'll admit it, there was probably no good reason for using `StartsWith` and `Contains` instead of hard coded stringsDon't sweat it. We're only human.",,,,,,
31918059,290,Issue,"The changes look great, just curious if we can make the tests a bit more robust...Why not test out each search request? Every qualifier too? e.g. In, Author etc.That way we can assert each property does what it should? Quite a lot of tests to add mind you...",,,,,,
31918253,290,Issue,"That's what `d[""q""]` does, as it checks each property on the request and creates the query string from that.",,,,,,
31918647,290,Issue,"I'd prefer to test that we're sending the correct query format to the GitHub API (harder), rather than that the parameters are populated as expected (easier).",,,,,,
31920569,290,Issue,"Just a suggestion:One thing that I was thinking about whilst I was implementing the search api was ensure everything get's appending correctly to the term.I wanted to expose a TermAndQualifiers property so we can better test the outputThen we can test what the final string should actually look like, for example github search for a user called mike:",,,,,,
31927183,290,Issue,I'm *really* interested in the external behaviour of these actions - i.e. what the client sends to the server.Testing properties in this fashion is just testing a layer away from the important bits.,,,,,,
32233974,290,Issue,"#301 was merged in, so you should be unblocked now",,,,,,
32234069,290,Issue,:thumbsup:,,,,,,
32245776,290,Issue,Ready for another round of review now after move to use `BaseSearchRequest`cc,,,,,,
32668990,290,Issue,Fix them projects! :),,,,,,
32687562,290,Issue,![yes]Really like how this turned out - thanks for all the hard work on this!,,,,,,
32690714,290,Issue,"Awesome, we got there in the end :) Thanks for all the feedback!",,,,,,
31420553,289,Issue,ready for review :smile:,,,,,,
31700355,289,Issue,"one of the things I'd like to challenge you on is how those unit tests actually validate the parameters you set in the query.So we have a test like this:We know that the `q` value on the querystring parameter should contain something, so why not check it within the test, like this?cc  as this is relevant to #290",,,,,,
31700656,289,Issue,:+1:,,,,,,
31792688,289,Issue,When i get a moment tomorrow i will look at this. I agree the qualifiers should be tested a bit better.,,,,,,
31818374,289,Issue,"We know that the q value on the querystring parameter should contain something, so why not check it within the test, like this? I agree - I will implement this as per your suggestion.",,,,,,
33301905,289,Issue,ready for review.,,,,,,
33653769,289,Issue,"There's a few failing tests here because the enum types, such as `Language` and `AccountType`, that don't specify the parameter values necessary to map them to the lower-case values...",,,,,,
33845670,289,Issue,"thank's will fix them, to be honest I cannot see any failing tests (I mentioned this last time), everything just keeps on passing for some reason, I need to look into why I cannot see any failing tests, something must be broken with my scripts (I never made any updates to that at all).",,,,,,
33855301,289,Issue,"if you're running `.\build` you might have hit this issue #353 Alternatively, you can run `.\script\cibuild.ps1` which is the same script the build server runs (takes a bit longer)",,,,,,
33882635,289,Issue,"now that I have merged into master, I can run .\build,cmd and I can see 11 failing tests - oh my :smile:",,,,,,
34558455,289,Issue,"that's all done now. All tests are passing, anything else I missed, please let me know.",,,,,,
34593247,289,Issue,![slam-dunk]Thanks!,,,,,,
34612712,289,Issue,Lol... amazing!,,,,,,
31593157,288,Issue,I love it when a plan comes together![],,,,,,
31593446,288,Issue,It's nice innit :-D---From: Brendan ForsterSent: 5/01/2014 10:43To: octokit/octokit.netCc: Henrik AnderssonSubject: Re: [octokit.net] Return a more helpful error message if an invalid refs path is provided (#288)I love it when a plan comes together![]---Reply to this email directly or view it on GitHub:,,,,,,
31308255,287,Issue,"Damn, forgot to rebase from master...closing and sending a new PR...",,,,,,
31308351,287,Issue,"ProTip: pull requests will update as you add changes to a branch.Alternatively, you can just force push your branch and the PR will update too. No need to close and reopen it! :metal:",,,,,,
31308408,287,Issue,"D'oh, of course they do :+1:...:hangsheadinshame:",,,,,,
31281477,286,Issue,Thanks!,,,,,,
31285809,286,Issue,Fantastic stuff!![173],,,,,,
31303390,285,Issue,"Now that Releases is released, I assume we can use `application/vnd.github.v3` now.",,,,,,
31303403,285,Issue,/cc  does that ^^^ sound right to you?,,,,,,
31311607,285,Issue,Haven't needed it for a couple months :),,,,,,
31592502,285,Issue,thanks!,,,,,,
